project_id,submitter_id,project_id,associate_experiment,copy_numbers_identified,data_description,experimental_description,experimental_intent,indels_identified,marker_panel_description,number_experimental_group,number_samples_per_experimental_group,somatic_mutations_identified,type_of_data,type_of_sample,type_of_specimen,type
"{'id': 137, 'name': 'COPDGene'}","Data files associated with Jarrett Morrow's manuscript [[cdnm-grants-portal:RNA-sequencing across three matched tissues highlights gene expression signatures in COPD]]

<pre>
3b78ad7b4637355050f6d80c6caa74a5  phenotype/Bronchoscopy data_9FEB17_SHORTENED.csv
19cf31c110212d26046c4fe43b5dfcad  phenotype/COPDGene_P1P2_All_Visit_05OCT17.txt
83ae9b2254723ab81da4e41f01b7fa4e  phenotype/Hersh_BWH_14517L.txt
240268f3bdcb191dc1afff6fdc825ebf  phenotype/Nonsmoker_Phase2_pheno.txt
d59a4717cc1474bc13d832c71ddbc157  phenotype/pDatRNAseqBRCOPD_V7.txt
976a47257c05cf775b251a8ce3a36bd7  GWAS_lookup/Phuwanat.txt
bce8fceb7baa77a3cbcc8271dc4cf653  MSigDB/c2.all.v6.1.symbols.gmt
250c80d68b0cfd948d0cb5a0d4ba6f63  MSigDB/c2.cp.kegg.v6.1.symbols.gmt
90cd94d3e4c6fef9622b66cd75429e09  MSigDB/c2.cp.reactome.v6.1.symbols.gmt
d766bfe043e7a64cbee121bf55af365e  MSigDB/c3.all.v6.1.symbols.gmt
88fc7a2bceed90700201f1bcad5787cb  MSigDB/c5.all.v6.1.symbols.gmt
e3fbd10c29a99e9d948aeb8b039e1fcf  MSigDB/c7.all.v6.1.symbols.gmt
04bdb4176df51a0730186a8784a733bb  MSigDB/h.all.v6.1.symbols.gmt
da2fefc5fe44ec565388b27098b99f08  MSigDB/msigdb.v6.1.symbols.gmt
5c4563b574b2ccd06b0ce79687c0fc9b  /proj/regeps/regep00/studies/LTCOPD/analyses/remdj/expression/analysis/allHits_COPD_V15_1435701821.txt
67cb59a983764aa32e6958ea1fe4b68c  /proj/regeps/regep00/studies/LTCOPD/analyses/remdj/expression/analysis/allHits_perc15_V14_1435701821.txt
c2755d835421d7d2c4fbff23c06974a2  /proj/regeps/regep00/studies/LTCOPD/analyses/remdj/expression/analysis/allHits_LAA950_V14_1435701821.txt
ba3e1108f25a2d76d255878aa593f0bd  QC/metrics_file_from_QC_app.tsv
</pre>",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","<pre>
6d0fd1a7bbfb06f71b38f751ce48cc33  data/freezes/20190718/Sphingolipid_w_baseline.Rdata
</pre>",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","<pre>
5e70dc14cc6a700f5e5aad15fdb975f2  data/raw/COPDGene_Metabolon_Norm_P1_2018-12-17.txt
3c76f0fcd59239798c7ea02cd13c46b2  data/raw/COPDGene_Metabolon_Norm_P2_2018-12-17.txt
75b7e5e5256ecf3bb4dc37448c41b9f7  data/raw/metabolite_info.xlsx
88d36b1e4c18e4337d1c48f6cb5bb294  data/raw/Metabolon_Dataset_Prep.pdf
</pre>",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","Final 10,000: 31 Aug 2016
All eligible subjects = 10,306 (One subject moved to ILD; 7 new)
Vida CT Histo data for all passing CTs, N = 9,587
Corrections to height, weight and date of birth on 15 subjects; caused FEV1 predicted value to be recalculated, impacting percent predicted and Final Gold in roughly half.

<pre>
-rw-r--r--  1 remhc   regeps 10403153 Oct 19 19:43 Final10000_Phase1_Rev_31aug16.txt
-rw-r--r--  1 remhc   regeps 33833984 Oct 19 19:43 Final10000_Phase1_Rev_31aug16.sas7bdat
-rw-r--r--  1 remhc   regeps    91648 Oct 19 19:43 Final10000_DataDictionary_31Aug16.xls
</pre>

<pre>
411f7e45bb466601f2092c715641bf94  /proj/regeps/regep00/studies/COPDGene/data/pheno/Final10000_Phase1_Rev_28oct16.txt
96161c98363f8ed419fa0037ee486d44  /proj/regeps/regep00/studies/COPDGene/data/pheno/Final10000_Phase1_Rev_31aug16.sas7bdat
5155d837bfe01c897b59cd88936c10f6  /proj/regeps/regep00/studies/COPDGene/data/pheno/Final10000_Phase1_Rev_31aug16.txt
</pre>",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","<pre>
c7b1f5290864f1813e837b32f5ea28d3  LFU_Survey_Level_thru_31MAR21.txt
bdd3432e6ac100e3e005fc57d79cc155  LFU_Survey_Level_DataDict_2021_coded.xlsx
a1af05020f202c41585415993bf4e071  LFU_SidLevel_DataDict_2021.xlsx
8fbfcd6cfa10a122c68f9d177035b486  LFU_SidLevel_Comorbid_SM_31MAR21.txt
</pre>",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","John Ziniti (copied) owns the permission to these directories. 

John, can you please download the new COPDGene tab-separated SomaScan data? Unfortunately, the names are terrible since they just added v2 instead of updating the date, but we should probably keep them as is to be consistent with what appears in the COPDGene DCC.

Place the new directories and files here:
/proj/regeps/regep00/studies/TopMed/data/protein/SomaScan_5.0/data/raw

Please create a new directory called ""SomaScan_5.0_P2_TAB_13May2021_v2"" and place the contents of ""https://dccweb.njhealth.org/sec/COPDGene/Files/Data/Biomarkers/SomaLogic/SomaScan%205.0%20P2%20TAB%2013May2021_v2.zip"" there.

Please create a new directory called ""SomaScan_5.0_P3_TAB_13May2021_v2"" and place the contents of ""https://dccweb.njhealth.org/sec/COPDGene/Files/Data/Biomarkers/SomaLogic/SomaScan_5.0_P3_TAB_13May2021_v2.zip"" there.

These data can be the new canonical data.

Min, I believe that Matt Moll (copied) is using the 5K data if you need local expertise.
",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",Alignment Quality Control Application,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","Here is the IGH data from the 143 samples we have processed so far.
Each folder is named after the sample and should contain 5 files:

R1.fastq
R2.fastq 

contain the raw reads we generated. In some folders they will be named SampleName_LibraryNumber_R*_001.fastq. That is due to how the data was produced. I couldn't fix this but they are the only files containing R1 or R2 in the file name so it should be manageable on your end hopefully.

consensus_complete.txt

contains the consensus reads we generated by merging the two raw reads in R1 and R2 and by combining read pairs with the same UMIs. Although ending on txt, this is in fastq format

allfiltered_numbered.fasta

contains the consensus reads after identical consensus reads are collapsed. They are named RunningNumber_NumberOfCollapsedReads.

igblast.out.IGH.parsed.txt

contains parsed output from igblast for the reads in allfiltered_numbered.fasta. The format is tab separated and columns are:
read name,Sequence type,Vsegment,Dsegment,Jsegment,CDR3 sequence,Ambigous Vsegments,Placeholder,Isotype,read sequence, position of mismatches (comma separated)


You can access the data using

sftp collab@kalee.ucsc.edu

user: collab
password:

and then 

cd data/BWH/share/

----

https://mail.google.com/mail/u/0/#inbox/FMfcgxwLswLjSfxLNFJVNgntJKLGJGKr
",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",This Dataset is intended to be used as a reference for the 59 explicit SNP features on the Illumina 850K methylation chip.  It should contain the genotypes from the Unified VCF Dataset for all available COPDGene subjects.  It will be immediately useful for use in the Multiomics QC Pipeline (#21626),COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","Hi Rob,

Data for COPD miRNA Repeats (PKG # - PKG-0820-01005076) are available for you in a new ERISOne dropbox.

Top level directory is:

/pub/dropbox/2020-12-20_for_rpc15

There are five sub-directories by RUN ID:

/pub/dropbox/2020-12-20_for_rpc15/COPD_miRNA_Repeats/201109_NB551475_0233_AH7GWWBGXF

/pub/dropbox/2020-12-20_for_rpc15/COPD_miRNA_Repeats/201119_NB551475_0234_AH7GVHBGXF

/pub/dropbox/2020-12-20_for_rpc15/COPD_miRNA_Repeats/201119_NB552221_0050_AH7H3GBGXF

/pub/dropbox/2020-12-20_for_rpc15/COPD_miRNA_Repeats/201124_NB551475_0235_AH7L2VBGXF

/pub/dropbox/2020-12-20_for_rpc15/COPD_miRNA_Repeats/201212_NB551475_0237_AH7GWCBGXF

Sample Manifest is attached.

Please let us know if you need assistance of have any questions.

Best,
-Pete",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",This issue documents rna mrna repjc freeze 5,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","The COPDGene whole blood microRNA data need to be organized. All sequencing was performed at PPM.

There are several considerations when thinking about how to best organize these data:

A) The data arrived in several batches; however, there are two main umbrellas for datasets:

1) The initial microRNA sequencing that was performed in 2 pilot studies and 7 batches:
<pre>
/proj/regeps/regep00/studies/COPDGene/analyses/rerpc/mirnaseqBCBIO/2018-10-09\_fo\r_rpc15\_raw/batch\_copdgene\_mergedfiles\_June282019/sampleconfig/final/2019-08-13\_sampleconfig
</pre>

2) The blocker-based sequencing data that was generated following application of 3 blockers of highly expressed microRNAs, where the * represents a sample:

<pre>
/proj/regeps/regep00/studies/COPDGene/analyses/rerpc/bcbio_mirnaseq/ppm_december2019/*/sampleconfig/final/*/counts_mirna.tsv
</pre> 

B) The initial data for [A2] had a bad batch (plate 5) that needed to be resequenced. The repeat sequencing of ""plate 5"" was complicated because it occurred after a change in sequencers and a change in small RNA seq protocol for PPM. So the repeats batch (https://chanmine.bwh.harvard.edu/issues/21821#change-139521) was sequenced with a single 96 well plate sequenced across 4 flowcells (batches) with each sample spread over multiple flowcell lanes. Previously one 96 well plate was sequenced on one flowcell. As noted in issue 21821, which I re-opened, there is no current path to counts data resulting from these raw sequencing data.

C) The initial data from [A2] with the bad batch (plate 5) removed have been used in some published analyses and there is a pre-QC ""freeze"" located at:

<pre>
/proj/regeps/regep00/studies/COPDGene/analyses/rebdh/craigMiRna/mirSeqCounts_noFilt_blockFreeze2_20200522.rds
</pre>

These data were given to our collaborators at Colorado and the relevant publication is https://pubmed.ncbi.nlm.nih.gov/34777474/

There is a README containing the python code for the recommended cleaning of these data, created by Michele Gentili:

<pre>
/proj/regeps/regep00/studies/COPDGene/analyses/rebdh/craigMiRna/READMEforCleaning
</pre>

D) A later data analysis freeze was generated by me for a project with Michael McGeachie:

<pre>
/proj/regeps/regep00/studies/COPDGene/analyses/rebdh/craigMiRna/mirSeqPheno_filt_blockFreeze2_20200608.rds
/proj/regeps/regep00/studies/COPDGene/analyses/rebdh/craigMiRna/mirSeqCounts_filt_blockFreeze2_20200608.rds
</pre>

And the code to complete the analysis starting with these data is in changit:

<pre>
https://changit.bwh.harvard.edu/rebdh/craigMiRna/blob/master/copdGeneMirDE_blockFreeze2.Rmd
https://changit.bwh.harvard.edu/rebdh/craigMiRna/blob/master/copdGeneMirDE_blockFreeze2.html
</pre>

It is unclear how to best organize these datasets in the CHAMMPS structure; however, they are currently spread far and wide and it would be great to reach a consensus on how to best consolidate and simplify this data set.

Thank you,
Brian",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}","Ongoing discussions about producing a more workable version of the TOPMed freeze.8 WGS data has led to this dataset as one candidate.

This is a folder that contains genotype files generated from TOPMED FREEZE8 separated by chromosome.

/proj/regeps/regep00/studies/COPDGene/data/rnaseq/BLOOD/QCed_data/eqtl_files/genotype_files/TOPMED8_FREEZE3

Here are brief steps that I took to generate these files:

1. Filter BCF files by ""PASS"" filter and convert them to VCF from TOPMED FREEZE8 WGS data folder.
2. Annotate the VCF files
3. Use plink2 to filter by MAF 0.01 and use Rscript to convert NWD IDs to our COPDGene ID
4. Use Rscript to filter the VCF so that it only has SNP information for individual samples.

I have written a README for each folder, so it should be relatively easy to backtrace the steps that I took.",COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 137, 'name': 'COPDGene'}",interval omega results for COPDGene,COPDGene,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}","The CRA Project is expecting delivery of batches of methylation data from the TopMed DCCs.  One component of our EPIC pipeline is to compare genotypes for 59 QC SNPs on the chip to previous genotyping for each sample to determine concordance.   This dataset can be used as a reference panel to compare against, and should contain the most complete set of genotypes at these 59 loci for as many CRA samples as we can locate.",CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",Split by chromosome and removed ped and map files.,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",This dataset was prepared in order to provide reference genotyping that the TopMed DCC could use to check for concordance in its WGS datasets.,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}","<pre>
August 13, 2018

Dear Dr. Weiss, Dr. Cho, and Dr. Su,

As part of TOPMed quality control (QC) procedures, the TOPMed Data Coordinating Center (DCC)
performs checks of genotype concordance between prior array data and TOPMed whole genome
sequencing (WGS) data to identify possible sample identity issues. We are requesting prior array
data from your studies CRA and CRA_CAMP to enable this check.

In September 2016 and April 2017 you provided us with PLINK files for prior array data, respectively,
from MEGAchip (CRAEXT_MEGAchip_UW_2015) and from another GWAS source (2015_NHLBI_DCC_GWAS_QC_AGCT).
However the fam files for these were based on NWD IDs. We need fam files based on subject identifiers for the
subject from whom the sample was taken. One of the main reasons for this is that concordance checks are
used to identify potential sample swaps. In addition, your Phase 3 contribution appears to contain many
more samples. We would greatly appreciate it if you could provide us with PLINK files of prior GWAS array
data using subject identifiers for subjects in CRA and CRA_CAMP.

These data can be transferred to us via the TOPMed dbGaP Exchange Area (EA).  If the EA is used, the
file(s) should be password-protected, as other TOPMed investigators besides the DCC have access to the EA.
These files will be promptly downloaded by the DCC and then immediately deleted from the EA. Alternatively,
the files can be transferred directly from the study to the DCC via a secure file exchange system.

Once the prior array data is acquired, the DCC will run an in-house pipeline to perform the concordance check
with existing TOPMed WGS data. The results will be used to generate a QC report that will be returned to the
study investigators, detailing any potential sample identity issues raised by the concordance check.

Instructions for uploading to the EA can be found on the TOPMed website nhlbiwgs.org: Data/Data Sharing/Data
sharing through dbGaP Exchange Areas (https://www.nhlbiwgs.org/data-sharing-through-dbgap-exchange-areas),
section “Details regarding uploading and downloading data”.  When you have uploaded the files, please reply to
me with the name of the file(s), the date uploaded, and the genome build for the data. You can send a text to
me (205-292-5242) with the password; please also include your name or the study name in the text.

We thank you for your cooperation in these matters. If there is another person in your study more appropriate to
address this request, please forward this email to them.  We would appreciate it if you could provide us with this
data by August 27, 2018 if possible. Please do not hesitate to follow up with additional questions or concerns.

Sincerely,

Cecelia Laurie

TOPMed Data Coordinating Center
</pre>",CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",Imputation of the 2013_CRA_GWAS_FULL_MERGE dataset against 1000Genomes Phase3v5,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}","<pre>
7414661fce21500611a0d3075cce6065  data/raw/19_0830_TOPMed_CRA_Asthma_Broad_C8-pos_metabolomics_v2.csv
9dcd44fa1be986ef10e67d9ba3061771  data/raw/19_0830_TOPMed_CRA_Asthma_Broad_C8-pos_metabolomics_v2_NONREDUNDANTonly.csv
0f2e6901c37ada36b2af66f6139d0dec  data/raw/19_1203_TOPMed_CRA_Asthma_Broad_C18-neg_metabolomics.csv
a4a9d6f6721d3278d92fe5081e6e03e6  data/raw/19_1203_TOPMed_CRA_Asthma_Broad_C18-neg_metabolomics_NONREDUNDANTonly.csv
0d3c662163526674a593075329150976  data/raw/19_1203_TOPMed_CRA_Asthma_Broad_HILIC-pos_metabolomics_v2.csv
1908a7158226ed4b1ad4b255f2ece2a8  data/raw/19_1203_TOPMed_CRA_Asthma_Broad_HILIC-pos_metabolomics_v2_NONREDUNDANTonly.csv
7d5f7c6e3204d02edb343c0db73ad7d2  data/raw/20_0226_TOPMed_CRA_Asthma_BIDMC_Amide-neg_metabolomics.csv
410d5f686984fba56f3f76710fa476d2  data/raw/TOPMed_CORE_Year3_Broad-BIDMC_metabolomics_022820.docx
</pre>",CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}","Methylation data for 11 CRA subjects has been received from PPM and is now available on the filesystem.  Is there an analysis plan for this data?  What should the dataset be called?  The primary issue moving forward will be that the data are mixed with samples from another non-regeps study (IPFNet).  The columnar format of the FinalReport files will make it difficult to pull out the CRA-relevant columns into their own format.

Jody, who will be looking at this data?",CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}","For, now just a symlink to #19234: @/proj/regeps/regep00/studies/COPDGene/data/wgs/TopMed/@
",CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 78, 'name': 'CRA'}",,CRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 768, 'name': 'CSS'}",,CSS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 768, 'name': 'CSS'}",,CSS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 768, 'name': 'CSS'}",,CSS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 768, 'name': 'CSS'}",,CSS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 768, 'name': 'CSS'}",,CSS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 99, 'name': 'ECLIPSE'}",,ECLIPSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 99, 'name': 'ECLIPSE'}",,ECLIPSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 99, 'name': 'ECLIPSE'}","<pre>
d76b737da09a18e573b4a36b9c1faf59  data/latest/ECLIPSE_Unified_GwasHRC.chr1.vcf.gz
ec5b005a056103e97bf54034931fb2e2  data/latest/ECLIPSE_Unified_GwasHRC.chr2.vcf.gz
d96aec179033c4ed1779c03613ebf097  data/latest/ECLIPSE_Unified_GwasHRC.chr3.vcf.gz
8f7a610ab9cd24aedaa1cbf2442b23e1  data/latest/ECLIPSE_Unified_GwasHRC.chr4.vcf.gz
822cd56fb27fbd87c895ef44566267bf  data/latest/ECLIPSE_Unified_GwasHRC.chr5.vcf.gz
eb981de39a811e37bca3f98920d7d493  data/latest/ECLIPSE_Unified_GwasHRC.chr6.vcf.gz
4dc1a7ec8339ecd2eb90fb036aa3ee64  data/latest/ECLIPSE_Unified_GwasHRC.chr7.vcf.gz
3f76293fb7fce1c4cdf2db225c28aff1  data/latest/ECLIPSE_Unified_GwasHRC.chr8.vcf.gz
9d11d86b942ff5bb1a7b85d524dc02a9  data/latest/ECLIPSE_Unified_GwasHRC.chr9.vcf.gz
49079c94505e7b43fd54ecc51a581d7f  data/latest/ECLIPSE_Unified_GwasHRC.chr10.vcf.gz
00e65859fd9494ce7d49d3213573d4b4  data/latest/ECLIPSE_Unified_GwasHRC.chr11.vcf.gz
ee191968a53a58b0a7b845259bfdf718  data/latest/ECLIPSE_Unified_GwasHRC.chr12.vcf.gz
49bc43880db956b548271cfdb4da0253  data/latest/ECLIPSE_Unified_GwasHRC.chr13.vcf.gz
e441bde3f3e8647e5e21d90b6240d8d0  data/latest/ECLIPSE_Unified_GwasHRC.chr14.vcf.gz
cf56739975a866c9080b40e1075cee66  data/latest/ECLIPSE_Unified_GwasHRC.chr15.vcf.gz
6dc46f2014f53a3393eebc0d1da25292  data/latest/ECLIPSE_Unified_GwasHRC.chr16.vcf.gz
dbe1575fac06a088b45eadc76b1a5ae5  data/latest/ECLIPSE_Unified_GwasHRC.chr17.vcf.gz
81e097ba4f471e28acc8479d3e58632d  data/latest/ECLIPSE_Unified_GwasHRC.chr18.vcf.gz
d2df632653ca4f3c1d535301e9465d62  data/latest/ECLIPSE_Unified_GwasHRC.chr19.vcf.gz
219c1b914e0f4b69945e8f4be8f12975  data/latest/ECLIPSE_Unified_GwasHRC.chr20.vcf.gz
5eb6c94dfa9b1a5e3d573939a1e3c5d6  data/latest/ECLIPSE_Unified_GwasHRC.chr21.vcf.gz
8f0cfa1b2eb8043fb95a286627d356f6  data/latest/ECLIPSE_Unified_GwasHRC.chr22.vcf.gz
</pre>",ECLIPSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
